,nom_commune_postal,code_postal,latitude,longitude,code_departement,score
4267,PRIVEZAC,12350,44.4103475612,2.19453209894,12,0
4268,MOUNES PROHENCOUX,12370,43.7982858454,2.81918000593,12,0
4269,PRUINES,12320,44.534819715,2.4875783018,12,0
4270,QUINS,12800,44.2295906034,2.37852465105,12,0
4271,REBOURGUIL,12400,43.8850659251,2.75663967565,12,0
4272,REQUISTA,12170,44.031961026,2.54899148777,12,0
4273,RIEUPEYROUX,12240,44.3085754076,2.22948755681,12,0
4274,RIGNAC,12390,44.4038329146,2.29228871208,12,0
4275,RIVIERE SUR TARN,12640,44.2108724191,3.12758575217,12,0
4276,RODELLE,12340,44.4813052355,2.6223380773,12,0
4277,RODEZ,12000,44.3582426254,2.5672793892,12,1
4278,ROQUEFORT SUR SOULZON,12250,43.9706930615,2.98176110631,12,1
4279,LA ROQUE STE MARGUERITE,12100,44.1093444691,3.24200220208,12,0
4280,LA ROUQUETTE,12200,44.3097319748,1.9747853664,12,0
4281,ROUSSENNAC,12220,44.4475523507,2.25412829032,12,0
4282,RULLAC ST CIRQ,12120,44.1192120935,2.47693953343,12,0
4283,ST AFFRIQUE,12400,43.9656694471,2.86653125625,12,0
4284,ST AMANS DES COTS,12460,44.6868560667,2.69135482513,12,0
4285,ST ANDRE DE NAJAC,12270,44.1791526825,2.02109386002,12,0
4286,ST ANDRE DE VEZINES,12720,44.1476911332,3.27124677006,12,0
4287,ST BEAULIZE,12540,43.9061421509,3.10001497795,12,0
4288,ST BEAUZELY,12620,44.1692617514,2.96666926692,12,1
4289,ST CHELY D AUBRAC,12470,44.5918935634,2.94672559934,12,0
4290,ST CHRISTOPHE VALLON,12330,44.4799129535,2.39660455917,12,0
4291,ST COME D OLT,12500,44.5314215162,2.82190819996,12,0
4292,STE CROIX,12260,44.4143206609,1.96803908132,12,0
4293,STE EULALIE D OLT,12130,44.4661013084,2.91950653018,12,0
4294,STE EULALIE DE CERNON,12230,43.960884427,3.13884690066,12,0
4295,ST FELIX DE LUNEL,12320,44.5645678324,2.51363543065,12,0
4296,ST FELIX DE SORGUES,12400,43.8825601072,2.98664718926,12,0
4297,ARGENCES EN AUBRAC,12210,44.8003905234,2.7434750028,12,0
4298,ARGENCES EN AUBRAC,12420,44.8003905234,2.7434750028,12,0
4299,ST GENIEZ D OLT ET D AUBRAC,12130,44.4732674724,2.98156818185,12,0
4300,ST GEORGES DE LUZENCON,12100,44.0565556182,2.98714381525,12,0
4301,ST HIPPOLYTE,12140,44.7257623817,2.58415334807,12,0
4302,ST IGEST,12260,44.4455113511,2.09133013053,12,0
4303,ST IZAIRE,12480,43.9709276715,2.70338873518,12,0
4304,ST JEAN D ALCAPIES,12250,43.9486517779,2.96702587366,12,1
4305,ST JEAN DELNOUS,12170,44.0414081,2.49245464315,12,0
4306,ST JEAN DU BRUEL,12230,44.0262087023,3.38224826789,12,0
4307,ST JEAN ET ST PAUL,12250,43.9289280982,3.02921567332,12,0
4308,ST JUERY,12550,43.9242584641,2.69629046616,12,1
4309,STE JULIETTE SUR VIAUR,12120,44.2186396438,2.50113925253,12,0
4310,ST JUST SUR VIAUR,12170,44.1200489541,2.37849533385,12,0
4311,ST JUST SUR VIAUR,12800,44.1200489541,2.37849533385,12,0
4312,ST LAURENT DE LEVEZOU,12620,44.2089764028,2.93837029184,12,0
4313,ST LAURENT D OLT,12560,44.4481544099,3.10140451864,12,0
4314,ST LEONS,12780,44.2231129382,2.98202907949,12,0
4315,ST MARTIN DE LENNE,12130,44.4245376835,2.96547959933,12,0
4316,ST PARTHEM,12300,44.6329765505,2.29151431858,12,0
4317,STE RADEGONDE,12850,44.3313046455,2.63272943848,12,0
4318,ST REMY,12200,44.3952055876,2.04173574254,12,1
4319,ST ROME DE CERNON,12490,44.0092815524,2.98362792023,12,0
4320,ST ROME DE TARN,12490,44.0328970436,2.8904868402,12,0
4321,ST SANTIN,12300,44.6433670294,2.25787660358,12,0
4322,ST SATURNIN DE LENNE,12560,44.409127962,3.02218493838,12,0
4323,ST SERNIN SUR RANCE,12380,43.8788015376,2.62311158409,12,0
4324,ST SEVER DU MOUSTIER,12370,43.7720630211,2.69278651558,12,0
4325,ST SYMPHORIEN DE THENIERES,12460,44.7403646791,2.70823948666,12,0
4326,ST VICTOR ET MELVIEU,12400,44.0507837492,2.81021922503,12,0
4327,SALLES COURBATIES,12260,44.4813598633,2.08513535949,12,1
4328,SALLES CURAN,12410,44.159383352,2.78625740284,12,0
4329,SALLES LA SOURCE,12330,44.4437884405,2.5250957268,12,0
4330,SALMIECH,12120,44.1937884405,2.58717278711,12,0
4331,SALVAGNAC CAJARC,12260,44.4543375215,1.87232547648,12,0
4332,CAUSSE ET DIEGE,12700,44.5282954974,2.03482919718,12,0
4333,LA SALVETAT PEYRALES,12440,44.2210453595,2.19673523902,12,0
4334,SANVENSA,12200,44.2844997959,2.04052425454,12,0
4335,SAUCLIERES,12230,43.9797470303,3.37516953256,12,0
4336,SAUJAC,12260,44.4777699225,1.90179850313,12,0
4337,SAUVETERRE DE ROUERGUE,12800,44.2478234048,2.31504773118,12,0
4338,SAVIGNAC,12200,44.3599482177,1.95859629036,12,0
4339,SEBAZAC CONCOURES,12740,44.4232783345,2.6111835082,12,0
4340,SEBRAZAC,12190,44.537422675,2.65492320608,12,0
4341,SEGUR,12290,44.2904669851,2.8437834647,12,0
4342,LA SELVE,12170,44.1061917162,2.53638704269,12,0
4343,SENERGUES,12320,44.6062228544,2.46311277374,12,1
4344,LA SERRE,12380,43.8936026764,2.65558670644,12,0
4345,SEVERAC D AVEYRON,12150,44.3000638764,3.08915100601,12,0
4346,SONNAC,12700,44.5381449172,2.11452059209,12,0
4347,SOULAGES BONNEVAL,12210,44.6772152529,2.77442908262,12,0
4348,SYLVANES,12360,43.8251925157,2.95288652879,12,0
4349,TAURIAC DE CAMARES,12360,43.7765492565,3.03077499172,12,0
4350,TAURIAC DE NAUCELLE,12800,44.1453272598,2.32325860909,12,0
4351,TAUSSAC,12600,44.8248753514,2.63587650055,12,0
4352,TAYRAC,12440,44.2036765147,2.24341011271,12,0
4353,THERONDELS,12600,44.8944584471,2.7419390961,12,0
4354,TOULONJAC,12200,44.380429669,1.99865710824,12,0
4355,TOURNEMIRE,12250,43.9686808628,3.02681795473,12,0
4356,TREMOUILLES,12290,44.2395334463,2.63787503677,12,0
4357,LE TRUEL,12430,44.0536064205,2.74751943168,12,0
4358,VABRES L ABBAYE,12400,43.9213497351,2.81975476984,12,0
4359,VAILHOURLES,12200,44.3082129467,1.90937722563,12,1
4360,VALADY,12330,44.4471578876,2.44255701566,12,1
4361,VALZERGUES,12220,44.5055186879,2.22147187127,12,1
4362,VAUREILLES,12220,44.4533693497,2.18642390603,12,0
4363,VERRIERES,12520,44.2168374801,3.05097559285,12,0
4364,VERSOLS ET LAPEYRE,12400,43.8998471678,2.93585871543,12,0
4365,VEYREAU,12720,44.1818960497,3.30715443972,12,0
4366,VEZINS DE LEVEZOU,12780,44.2679981187,2.92575800141,12,0
4367,VIALA DU PAS DE JAUX,12250,43.9592074418,3.06767634768,12,0
4368,VIALA DU TARN,12490,44.0855039631,2.83906955497,12,0
4369,LE VIBAL,12290,44.3214095463,2.74143536761,12,0
4370,VILLECOMTAL,12580,44.5432878165,2.57548637915,12,0
4371,VILLEFRANCHE DE PANAT,12430,44.0971941681,2.71527258024,12,0
4372,VILLEFRANCHE DE ROUERGUE,12200,44.3499160171,2.03103287572,12,0
4373,VILLENEUVE,12260,44.4470516334,2.0285315392,12,0
4374,VIMENET,12310,44.4000547322,2.92952468147,12,0
4375,VIVIEZ,12110,44.5563780482,2.22049316685,12,1
4376,CURAN,12410,44.1978533166,2.85380503746,12,0
4377,AIX EN PROVENCE,13080,43.5360708378,5.39857444582,13,0
4378,AIX EN PROVENCE,13090,43.5360708378,5.39857444582,13,0
4379,AIX EN PROVENCE,13100,43.5360708378,5.39857444582,13,0
4380,AIX EN PROVENCE,13290,43.5360708378,5.39857444582,13,0
4381,AIX EN PROVENCE,13540,43.5360708378,5.39857444582,13,0
4382,ALLAUCH,13190,43.3533145712,5.51134767187,13,0
4383,ALLEINS,13980,43.7074197745,5.15105029207,13,0
4384,ARLES,13104,43.5468692378,4.66215642574,13,0
4385,ARLES,13123,43.5468692378,4.66215642574,13,0
4386,ARLES,13129,43.5468692378,4.66215642574,13,0
4387,ARLES,13200,43.5468692378,4.66215642574,13,0
4388,ARLES,13280,43.5468692378,4.66215642574,13,0
4389,AUBAGNE,13400,43.2934843764,5.56331273477,13,0
4390,AUREILLE,13930,43.7000726884,4.94496642243,13,0
4391,AURIOL,13390,43.3607946934,5.6583901873,13,0
4392,AURONS,13121,43.6715125585,5.14903600713,13,0
4393,LA BARBEN,13330,43.6183855123,5.21385052651,13,0
4394,BARBENTANE,13570,43.894724982,4.74934042876,13,0
4395,LES BAUX DE PROVENCE,13520,43.745808725,4.80218162499,13,0
4396,BEAURECUEIL,13100,43.5220542383,5.545935902,13,0
4397,BELCODENE,13720,43.4220302139,5.58376148513,13,0
4398,BERRE L ETANG,13130,43.5036442498,5.1606136975,13,0
4399,BOUC BEL AIR,13320,43.4472296617,5.41237056144,13,0
4400,LA BOUILLADISSE,13720,43.397192269,5.61980749093,13,0
4401,BOULBON,13150,43.867766322,4.69754706735,13,0
4402,CABANNES,13440,43.8584804516,4.95793402726,13,0
4403,CABRIES,13480,43.4496421919,5.34976663984,13,1
4404,CADOLIVE,13950,43.3941966153,5.53223354589,13,0
4405,CARRY LE ROUET,13620,43.3427663021,5.15373765817,13,0
4406,CASSIS,13260,43.2230470065,5.55117810991,13,0
4407,CEYRESTE,13600,43.2238501508,5.63636473345,13,0
4408,CHARLEVAL,13350,43.721111879,5.24576645287,13,0
4409,CHATEAUNEUF LE ROUGE,13790,43.4912659702,5.56821681952,13,0
4410,CHATEAUNEUF LES MARTIGUES,13220,43.3865906403,5.14753822568,13,0
4411,CHATEAURENARD,13160,43.8824707581,4.83990004648,13,0
4412,LA CIOTAT,13600,43.1926410861,5.61318955778,13,0
4413,CORNILLON CONFOUX,13250,43.5783400746,5.07659575248,13,0
4414,CUGES LES PINS,13780,43.2805717043,5.71024615753,13,0
4415,LA DESTROUSSE,13112,43.3764232809,5.59885932444,13,0
4416,EGUILLES,13510,43.5711208794,5.32885751916,13,0
4417,ENSUES LA REDONNE,13820,43.3536539601,5.19960307575,13,0
4418,EYGALIERES,13810,43.7617047487,4.95211983638,13,0
4419,EYGUIERES,13430,43.7025562953,5.01557705248,13,0
4420,EYRAGUES,13630,43.84304663,4.84289529399,13,0
4421,LA FARE LES OLIVIERS,13580,43.5544485185,5.20247621443,13,1
4422,FONTVIEILLE,13990,43.7232610704,4.72310168882,13,0
4423,FOS SUR MER,13270,43.4556812107,4.90452133912,13,0
4424,FUVEAU,13710,43.4594948454,5.55305747206,13,0
4425,GARDANNE,13120,43.4526063249,5.47963860272,13,0
4426,GEMENOS,13420,43.2981044185,5.64391464048,13,0
4427,GIGNAC LA NERTHE,13180,43.3905074118,5.22834752895,13,0
4428,GRANS,13450,43.6142225937,5.04474558898,13,0
4429,GRAVESON,13690,43.8539111696,4.76717369182,13,0
4430,GREASQUE,13850,43.4262029745,5.54685109195,13,0
4431,ISTRES,13118,43.5502689105,4.9511813524,13,0
4432,ISTRES,13800,43.5502689105,4.9511813524,13,0
4433,JOUQUES,13490,43.6334137827,5.65675796328,13,0
4434,LAMANON,13113,43.704757813,5.0886270398,13,0
4435,LAMBESC,13410,43.6615217681,5.25191446931,13,0
4436,LANCON PROVENCE,13680,43.5760406168,5.15953601477,13,0
4437,MAILLANE,13910,43.8230609796,4.78456570653,13,0
4438,MALLEMORT,13370,43.7285832667,5.18297726548,13,0
4439,MARIGNANE,13700,43.4172068362,5.21221904548,13,0
4440,MARTIGUES,13117,43.3798920489,5.04945402314,13,0
4441,MARTIGUES,13500,43.3798920489,5.04945402314,13,0
4442,MAS BLANC DES ALPILLES,13103,43.7878902175,4.76385153358,13,0
4443,MAUSSANE LES ALPILLES,13520,43.7145004234,4.83333459578,13,0
4444,MEYRARGUES,13650,43.6244876475,5.52271513103,13,0
4445,MEYREUIL,13590,43.4910522546,5.50062811927,13,1
4446,ST PIERRE DE MEZOARGUES,13150,43.8612350805,4.65739524122,13,0
4447,MIMET,13105,43.4128431127,5.49899491017,13,0
4448,MIRAMAS,13140,43.5842134124,5.01384348574,13,0
4449,MOLLEGES,13940,43.8053410404,4.9488694514,13,0
4450,MOURIES,13890,43.7008454163,4.89038486174,13,1
4451,NOVES,13550,43.8584523466,4.89952194493,13,0
4452,ORGON,13660,43.779613013,5.02340520998,13,0
4453,PARADOU,13520,43.7082242761,4.77828143607,13,0
4454,PELISSANNE,13330,43.6308385635,5.15957327275,13,0
4455,LA PENNE SUR HUVEAUNE,13821,43.2772079729,5.51850914394,13,0
4456,LES PENNES MIRABEAU,13170,43.4026791235,5.31547094057,13,0
4457,PEYNIER,13790,43.439686405,5.62516789037,13,0
4458,PEYPIN,13124,43.3847877457,5.57131918284,13,0
4459,PEYROLLES EN PROVENCE,13860,43.6284676935,5.57695734831,13,0
4460,PLAN DE CUQUES,13380,43.3670927162,5.46488623464,13,0
4461,PLAN D ORGON,13750,43.8181261115,5.00228183234,13,0
4462,PORT DE BOUC,13110,43.4233518835,4.99266322339,13,0
4463,PORT ST LOUIS DU RHONE,13230,43.4148193741,4.80679663589,13,0
4464,PUYLOUBIER,13114,43.5186378192,5.67758737833,13,0
4465,LE PUY STE REPARADE,13610,43.6518285649,5.43958389565,13,0
4466,ROGNAC,13340,43.4971347324,5.23106220021,13,0
4467,ROGNES,13840,43.6648781836,5.35218247017,13,0
4468,ROGNONAS,13870,43.9000833173,4.79857977479,13,0
4469,LA ROQUE D ANTHERON,13640,43.7176409517,5.30157633559,13,0
4470,ROQUEFORT LA BEDOULE,13830,43.2510907217,5.62904634328,13,1
4471,ROQUEVAIRE,13360,43.3437864693,5.59772643152,13,1
4472,ROUSSET,13790,43.4841496165,5.62380799416,13,0
4473,LE ROVE,13740,43.3653374562,5.25292240431,13,0
4474,ST ANDIOL,13670,43.8307575371,4.95027358923,13,0
4475,ST ANTONIN SUR BAYON,13100,43.517185261,5.59403460953,13,0
4476,ST CANNAT,13760,43.6136286667,5.30698257258,13,0
4477,ST CHAMAS,13250,43.5436905217,5.07329988936,13,0
4478,ST ESTEVE JANSON,13610,43.6923695558,5.38958912604,13,0
4479,ST ETIENNE DU GRES,13103,43.7849429124,4.73566400662,13,0
4480,ST MARC JAUMEGARDE,13100,43.5561849254,5.52206993794,13,0
4481,SAINTES MARIES DE LA MER,13460,43.50398297,4.46396357194,13,0
4482,ST MARTIN DE CRAU,13310,43.6119214615,4.85701475567,13,0
4483,ST MITRE LES REMPARTS,13920,43.4554029916,5.01494725455,13,0
4484,ST PAUL LES DURANCE,13115,43.6854814023,5.75372558845,13,0
4485,ST REMY DE PROVENCE,13210,43.7834249015,4.85366665286,13,0
4486,ST SAVOURNIN,13119,43.4057248147,5.53101491431,13,0
4487,ST VICTORET,13700,43.4142378837,5.25398700813,13,0
4488,ST VICTORET,13730,43.4142378837,5.25398700813,13,0
4489,SALON DE PROVENCE,13300,43.6462885238,5.06814649576,13,0
4490,SAUSSET LES PINS,13960,43.3456690305,5.11765506999,13,0
4491,SENAS,13560,43.7446066018,5.08687884411,13,0
4492,SEPTEMES LES VALLONS,13240,43.3934944571,5.3808040555,13,0
4493,SIMIANE COLLONGUE,13109,43.411551859,5.43796924424,13,0
4494,TARASCON,13150,43.7939885332,4.68614849204,13,0
4495,LE THOLONET,13100,43.5196914136,5.50819253944,13,0
4496,TRETS,13530,43.4378087269,5.6999524319,13,0
4497,VAUVENARGUES,13126,43.559011599,5.61324103718,13,0
4498,VELAUX,13880,43.5239854581,5.24996424883,13,0
4499,VENELLES,13770,43.5928673895,5.49138381609,13,0
4500,VENTABREN,13122,43.5422528534,5.30622321985,13,0
4501,VERNEGUES,13116,43.6841394366,5.18825526479,13,0
4502,VERQUIERES,13670,43.8386551607,4.9188995104,13,0
4503,VITROLLES,13127,43.4497831674,5.26357787665,13,0
4504,COUDOUX,13111,43.5600515363,5.25422160677,13,0
4505,CARNOUX EN PROVENCE,13470,43.2584851646,5.56581431221,13,0
4506,MARSEILLE 01,13001,43.2999009436,5.38227869795,13,0
4507,MARSEILLE 02,13002,43.3126964178,5.36364983265,13,0
4508,MARSEILLE 03,13003,43.3121200046,5.38010981423,13,0
4509,MARSEILLE 04,13004,43.306733355,5.40087488752,13,0
4510,MARSEILLE 05,13005,43.2928061953,5.3975770959,13,0
4511,MARSEILLE 06,13006,43.2870989546,5.38104785394,13,0
4512,MARSEILLE 07,13007,43.28251778,5.36323440435,13,0
4513,MARSEILLE 08,13008,43.2417271832,5.37464436293,13,0
4514,MARSEILLE 09,13009,43.2340834927,5.45249683067,13,0
4515,MARSEILLE 10,13010,43.2755155435,5.42681101081,13,0
4516,MARSEILLE 11,13011,43.2884471881,5.48381466229,13,0
4517,MARSEILLE 12,13012,43.3077683678,5.43991567678,13,0
4518,MARSEILLE 13,13013,43.3492780005,5.43372238738,13,0
4519,MARSEILLE 14,13014,43.3455018067,5.39408915769,13,0
4520,MARSEILLE 15,13015,43.358794754,5.363407897,13,0
4521,MARSEILLE 16,13016,43.3649054121,5.31337828595,13,0
4522,ABLON,14600,49.3942506112,0.286767648584,14,0
4523,ACQUEVILLE,14220,48.9707723348,-0.370569787923,14,1
4524,AGY,14400,49.2376795165,-0.779194569684,14,1
4525,AIGNERVILLE,14710,49.3261867283,-0.918465184477,14,1
4526,AIRAN,14370,49.0953124219,-0.145440484479,14,0
4527,AMAYE SUR ORNE,14210,49.0911214253,-0.434224922695,14,0
4528,AMAYE SUR SEULLES,14310,49.0820646121,-0.717699539626,14,0
4529,AMBLIE,14480,49.2848897685,-0.501466969459,14,0
4530,AMFREVILLE,14860,49.2501431721,-0.241578864111,14,1
4531,ANCTOVILLE,14240,49.1129887811,-0.690829418472,14,1
4532,ANGERVILLE,14430,49.2443066978,-0.0275594103031,14,1
4533,ANGOVILLE,14220,48.9437761025,-0.373433111551,14,1
4534,COLOMBY ANGUERNY,14610,49.2653517186,-0.396935454008,14,1
4535,ANISY,14610,49.25086166,-0.398796097225,14,1
4536,ANNEBAULT,14430,49.248966024,0.054049962802,14,0
4537,ARGANCHY,14400,49.2299804943,-0.731623390683,14,1
4538,ARGENCES,14370,49.1339723471,-0.158515066328,14,0
4539,ARROMANCHES LES BAINS,14117,49.3357973304,-0.620617244161,14,0
4540,ASNELLES,14960,49.3336519158,-0.584632970661,14,0
4541,ASNIERES EN BESSIN,14710,49.3600707823,-0.938258707013,14,0
4542,AUBERVILLE,14640,49.311097988,-0.0268928739803,14,1
4543,AUBIGNY,14700,48.9145772293,-0.215543424215,14,1
4544,AUDRIEU,14250,49.2046566574,-0.604235735984,14,0
4545,AUNAY SUR ODON,14260,49.0144785445,-0.633929762668,14,0
4546,AUTHIE,14280,49.205811786,-0.430653066001,14,0
4547,LES AUTHIEUX PAPION,14140,49.0637363101,0.0531291462817,14,0
4548,LES AUTHIEUX SUR CALONNE,14130,49.284118224,0.275543466655,14,0
4549,AUVILLARS,14340,49.1974017349,0.0757798080926,14,0
4550,AVENAY,14210,49.0957497746,-0.464408003458,14,1
4551,BALLEROY SUR DROME,14490,49.1801660324,-0.839275566606,14,0
4552,BANNEVILLE LA CAMPAGNE,14940,49.1686883347,-0.224327204511,14,0
4553,MALHERBE SUR AJON,14260,49.0615972046,-0.567996392999,14,1
4554,BANVILLE,14480,49.3091629714,-0.485951971964,14,1
4555,BARBERY,14220,49.0142202148,-0.345317052278,14,1
4556,BARBEVILLE,14400,49.2738503472,-0.75503800867,14,1
4557,BARNEVILLE LA BERTRAN,14600,49.3913668809,0.182164681877,14,0
4558,BARON SUR ODON,14210,49.1280853524,-0.481929855729,14,0
4559,BAROU EN AUGE,14620,48.9297518504,-0.0386142732111,14,0
4560,BASLY,14610,49.2759084631,-0.426109621277,14,1
4561,BASSENEVILLE,14670,49.2067455591,-0.135002451422,14,1
4562,BAVENT,14860,49.2260268215,-0.182663216453,14,0
4563,BAYEUX,14400,49.2776559195,-0.704625495378,14,0
4564,BAZENVILLE,14480,49.3006069672,-0.584555830953,14,1
4565,LA BAZOQUE,14490,49.1535081338,-0.877591469858,14,0
4566,BEAUMAIS,14620,48.8992282698,-0.0710822591803,14,0
4567,BEAUMESNIL,14380,48.8967676433,-0.968365915831,14,0
4568,BEAUMONT EN AUGE,14950,49.2673749732,0.110186947305,14,0
4569,BAUQUAY,14260,49.0338854492,-0.620210148364,14,1
4570,BELLENGREVILLE,14370,49.1202677758,-0.233407879923,14,1
4571,BENERVILLE SUR MER,14910,49.3390106956,0.0477938566692,14,0
4572,BENOUVILLE,14970,49.2437018681,-0.287859699989,14,1
4573,SOULEUVRE EN BOCAGE,14260,48.9311056012,-0.829700488318,14,0
4574,SOULEUVRE EN BOCAGE,14350,48.9311056012,-0.829700488318,14,0
4575,BENY SUR MER,14440,49.2906537032,-0.436236066881,14,0
4576,BERNESQ,14710,49.2737716158,-0.931449567611,14,0
4577,BERNIERES D AILLY,14170,48.9474636631,-0.102286178069,14,1
4578,BERNIERES SUR MER,14990,49.3194698748,-0.417743184424,14,0
4579,BIEVILLE BEUVILLE,14112,49.2394857474,-0.336897222292,14,1
4580,BEUVILLERS,14100,49.1262889873,0.249746310711,14,1
4581,BEUVRON EN AUGE,14430,49.1960004062,-0.042455878979,14,0
4582,LA BIGNE,14260,49.0113181173,-0.717996157351,14,0
4583,BILLY,14370,49.0888230854,-0.194956475623,14,1
4584,BISSIERES,14370,49.1136628313,-0.0896981022455,14,0
4585,BLAINVILLE SUR ORNE,14550,49.2281536645,-0.304322423176,14,0
4586,BLANGY LE CHATEAU,14130,49.246735105,0.283212958407,14,1
4587,BLAY,14400,49.2804374516,-0.836134690578,14,1
4588,BLONVILLE SUR MER,14910,49.322264685,0.0322391996049,14,0
4589,LE BO,14690,48.9063561928,-0.441664417518,14,0
4590,BOISSEY,14170,49.0197538694,0.0500632254083,14,1
4591,LA BOISSIERE,14340,49.129950391,0.132026565149,14,0
4592,BONNEBOSQ,14340,49.2183141516,0.0906070280253,14,0
4593,BONNEMAISON,14260,49.0036461584,-0.58574099643,14,0
4594,BONNEVILLE LA LOUVET,14130,49.2730898592,0.341971829681,14,0
4595,BONNEVILLE SUR TOUQUES,14800,49.3299368884,0.119217690355,14,0
4596,BONNOEIL,14700,48.9225053811,-0.36568142159,14,0
4597,BONS TASSILLY,14420,48.9592439721,-0.230410534534,14,1
4598,BOUGY,14210,49.1086067044,-0.522373258036,14,1
4599,BOULON,14220,49.047524459,-0.37826606912,14,0
4600,BOURGEAUVILLE,14430,49.2681454005,0.0583853935141,14,1
4601,BOURGUEBUS,14540,49.1159775311,-0.289489702409,14,0
4602,BRANVILLE,14430,49.2691883633,0.0233678399188,14,1
4603,BREMOY,14260,48.998435085,-0.780841649522,14,1
4604,BRETTEVILLE LE RABET,14190,49.0297158634,-0.258286160153,14,0
4605,BRETTEVILLE L ORGUEILLEUSE,14740,49.2151517714,-0.51673661621,14,0
4606,BRETTEVILLE SUR DIVES,14170,49.0361671804,0.00163683700471,14,0
4607,BRETTEVILLE SUR LAIZE,14680,49.0498397509,-0.326047063424,14,0
4608,BRETTEVILLE SUR ODON,14760,49.1731671291,-0.422220210671,14,0
4609,LE BREUIL EN AUGE,14130,49.2278153726,0.218766616218,14,0
4610,LE BREUIL EN BESSIN,14330,49.2546153237,-0.855456824722,14,0
4611,LE BREVEDENT,14130,49.2269826384,0.293881828632,14,0
4612,BREVILLE LES MONTS,14860,49.2360824637,-0.221042310396,14,0
4613,BRICQUEVILLE,14710,49.2893189025,-0.956918427952,14,1
4614,BROUAY,14250,49.2097089493,-0.562946879725,14,1
4615,BRUCOURT,14160,49.2468046177,-0.103823258822,14,1
4616,BUCEELS,14250,49.1869481935,-0.639612687818,14,0
4617,LE BU SUR ROUVRES,14190,49.0324526222,-0.176721251591,14,0
4618,CABOURG,14390,49.2834863414,-0.125512945279,14,1
4619,CAEN,14000,49.1847936737,-0.369801713036,14,0
4620,CAGNY,14630,49.154208668,-0.260672944073,14,1
4621,CAHAGNES,14240,49.0671203242,-0.762793901462,14,0
4622,CAHAGNOLLES,14490,49.1633520253,-0.776151012142,14,0
4623,LA CAINE,14210,49.0352374243,-0.515765831706,14,0
4624,CAIRON,14610,49.2341225093,-0.437898319221,14,0
4625,LA CAMBE,14230,49.3447032998,-1.0093041857,14,0
4626,CAMBES EN PLAINE,14610,49.2314887593,-0.383466697712,14,0
4627,CAMBREMER,14340,49.1466063945,0.0539056758479,14,0
4628,CAMPAGNOLLES,14500,48.8893011028,-0.935281266873,14,0
4629,CAMPANDRE VALCONGRAIN,14260,48.98135248,-0.58496345565,14,0
4630,CAMPIGNY,14490,49.2492188135,-0.800557652048,14,1
4631,CANAPVILLE,14800,49.317093511,0.136082039095,14,1
4632,CANCHY,14230,49.3308597284,-0.984893554822,14,1
4633,CANTELOUP,14370,49.1366110489,-0.121312594699,14,0
4634,CARCAGNY,14740,49.2391999485,-0.61396538716,14,1
4635,CARDONVILLE,14230,49.3459718219,-1.05341223436,14,1
4636,CARPIQUET,14650,49.1866163191,-0.451124708669,14,0
4637,CARTIGNY L EPINAY,14330,49.2392752495,-1.00695398636,14,1
4638,CASTILLON,14490,49.1953923219,-0.797563519369,14,0
4639,CASTILLON EN AUGE,14140,49.0346382534,0.0919325582529,14,0
4640,CASTILLY,14330,49.2738212001,-1.01618091821,14,1
4641,CAUMONT L EVENTE,14240,49.0964311403,-0.812430741234,14,0
4642,CAUVICOURT,14190,49.0475103086,-0.259897379565,14,1
4643,CAUVILLE,14770,48.9518531525,-0.564152577979,14,1
4644,CERNAY,14290,49.0163802116,0.323907540392,14,1
